datetime,portfolio_value,cash,positions,return
2023-01-24 09:30:00-05:00,100807.84917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-24 21:30:00-05:00,100807.84917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-24 21:29:00-05:00,100807.84917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-25 08:30:00-05:00,100435.74010058594,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",-0.0036912707977251324
2023-01-25 09:30:00-05:00,100435.74010058594,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-25 09:30:00-05:00,100435.74010058594,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-25 21:30:00-05:00,100435.74010058594,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-25 21:29:00-05:00,100435.74010058594,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-26 08:30:00-05:00,101347.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.00907902972498631
2023-01-26 09:30:00-05:00,101347.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-26 09:30:00-05:00,101347.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-26 21:30:00-05:00,101347.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-26 21:29:00-05:00,101347.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
